Time, EyeTrackingEnabled, EyeCalibrationValid, EyeTrackingEnabledAndValid, EyeTrackingDataValid, EyeGazeOrigin.x, EyeGazeOrigin.y, EyeGazeOrigin.z, EyeGazeDirection.x, EyeGazeDirection.y, EyeGazeDirection.z, EyeHitInfo.point.x, EyeHitInfo.point.y, EyeHitInfo.point.z, EyeHitPosition.x, EyeHitPosition.y, EyeHitPosition.z, EyeHitNormal.x, EyeHitNormal.y, EyeHitNormal.z, HeadGazeOrigin.x, HeadGazeOrigin.y, HeadGazeOrigin.z, HeadGazeDirection.x, HeadGazeDirection.y, HeadGazeDirection.z, transform.position.x, transform.position.y, transform.position.z
105805, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105805, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105805, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105805, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105805, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105805, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105805, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105805, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105805, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105805, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105805, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105805, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105805, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105805, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105805, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105805, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105805, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105805, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105805, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105805, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105805, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105805, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105805, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105805, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105805, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105805, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105805, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105805, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105805, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03429492, -0.007708492, 0.1, -0.3235433, -0.07272304, 0.9434146, -0.2113015, -0.04749438, 0.6161306, -0.2113015, -0.04749437, 0.6161305, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03398029, -0.007393859, 0.1, -0.3209499, -0.06983632, 0.9445179, -0.2095622, -0.04559917, 0.6167169, -0.2095622, -0.04559918, 0.616717, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03398029, -0.007393859, 0.1, -0.3209499, -0.06983632, 0.9445179, -0.2095622, -0.04559917, 0.6167169, -0.2095622, -0.04559918, 0.616717, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03398029, -0.007393859, 0.1, -0.3209499, -0.06983632, 0.9445179, -0.2095622, -0.04559917, 0.6167169, -0.2095622, -0.04559918, 0.616717, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03398029, -0.007393859, 0.1, -0.3209499, -0.06983632, 0.9445179, -0.2095622, -0.04559917, 0.6167169, -0.2095622, -0.04559918, 0.616717, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03366566, -0.007393859, 0.1, -0.3182805, -0.06990272, 0.9454159, -0.2078139, -0.04564137, 0.6172876, -0.2078139, -0.04564137, 0.6172876, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03366566, -0.007393859, 0.1, -0.3182805, -0.06990272, 0.9454159, -0.2078139, -0.04564137, 0.6172876, -0.2078139, -0.04564137, 0.6172876, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03366566, -0.007393859, 0.1, -0.3182805, -0.06990272, 0.9454159, -0.2078139, -0.04564137, 0.6172876, -0.2078139, -0.04564137, 0.6172876, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03335103, -0.007393859, 0.1, -0.3156034, -0.06996868, 0.946308, -0.2060624, -0.04568365, 0.6178594, -0.2060624, -0.04568364, 0.6178593, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03335103, -0.007393859, 0.1, -0.3156034, -0.06996868, 0.946308, -0.2060624, -0.04568365, 0.6178594, -0.2060624, -0.04568364, 0.6178593, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03272176, -0.008023124, 0.1, -0.3100915, -0.07603206, 0.9476615, -0.2025386, -0.04966092, 0.6189723, -0.2025386, -0.04966091, 0.6189723, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03272176, -0.008023124, 0.1, -0.3100915, -0.07603206, 0.9476615, -0.2025386, -0.04966092, 0.6189723, -0.2025386, -0.04966091, 0.6189723, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03272176, -0.008023124, 0.1, -0.3100915, -0.07603206, 0.9476615, -0.2025386, -0.04966092, 0.6189723, -0.2025386, -0.04966091, 0.6189723, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.0320925, -0.008337757, 0.1, -0.3046161, -0.07914045, 0.9491817, -0.1990076, -0.05170294, 0.6201062, -0.1990076, -0.05170295, 0.6201062, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.0320925, -0.008337757, 0.1, -0.3046161, -0.07914045, 0.9491817, -0.1990076, -0.05170294, 0.6201062, -0.1990076, -0.05170295, 0.6201062, 0.3104994, 0.009102579, -0.95053, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03146323, -0.008967021, 0.1, -0.2990355, -0.08522514, 0.9504286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03146323, -0.008967021, 0.1, -0.2990355, -0.08522514, 0.9504286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03146323, -0.009281654, 0.1, -0.298958, -0.08819261, 0.9501821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.0311486, -0.009910919, 0.1, -0.2960703, -0.0942042, 0.9505093, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03083397, -0.009910919, 0.1, -0.2933382, -0.0942873, 0.9513477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03083397, -0.01022555, 0.1, -0.2932542, -0.09725267, 0.9510752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03051934, -0.01022555, 0.1, -0.2905156, -0.09733769, 0.9519066, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03051934, -0.01022555, 0.1, -0.2905156, -0.09733769, 0.9519066, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03051934, -0.01022555, 0.1, -0.2905156, -0.09733769, 0.9519066, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03051934, -0.01085481, 0.1, -0.2903411, -0.1032656, 0.951335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03051934, -0.01085481, 0.1, -0.2903411, -0.1032656, 0.951335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03051934, -0.01085481, 0.1, -0.2903411, -0.1032656, 0.951335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.03051934, -0.01085481, 0.1, -0.2903411, -0.1032656, 0.951335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.0302047, -0.01116944, 0.1, -0.2875063, -0.1063174, 0.9518597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.02989007, -0.01148408, 0.1, -0.2846635, -0.1093707, 0.952368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.02926081, -0.01211334, 0.1, -0.2789537, -0.1154808, 0.9533358, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105806, True, True, True, True, -0.02863154, -0.01274261, 0.1, -0.2732129, -0.1215947, 0.9542376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
